a	O
friend	B	friend	http://en.wikipedia.org/wiki/Friend
money	O
to	O
return	O
to	O
the	O
United	B	United_States	http://en.wikipedia.org/wiki/United_states
States	I	United_States	http://en.wikipedia.org/wiki/United_states
.	O

DOCSTART	sentence-92
In	O
1953	O
,	O
he	B	he	http://en.wikipedia.org/wiki/He
moved	O
to	O
Trinity	B	Trinity_College,_Cambridge	http://en.wikipedia.org/wiki/Trinity_college,_cambridge
College	I	Trinity_College,_Cambridge	http://en.wikipedia.org/wiki/Trinity_college,_cambridge
,	I	Trinity_College,_Cambridge	http://en.wikipedia.org/wiki/Trinity_college,_cambridge
Cambridge	I	Trinity_College,_Cambridge	http://en.wikipedia.org/wiki/Trinity_college,_cambridge
,	O
where	O
he	B	he	http://en.wikipedia.org/wiki/He
earned	O
a	O
second	O
B	O
.	O
A	O
.	O
in	O
Economics	O
in	O
1955	O
with	O
a	O
first	O
class	O
topping	O
the	O
list	O
.	O
He	B	He	http://en.wikipedia.org/wiki/He
was	O
elected	O
President	B	President	http://en.wikipedia.org/wiki/President
of	O
the	O
Cambridge	B	Cambridge_Majlis	http://en.wikipedia.org/wiki/Cambridge_majlis
Majlis	I	Cambridge_Majlis	http://en.wikipedia.org/wiki/Cambridge_majlis
.	O

DOCSTART	sentence-76
Shuji	B	Shuji_Nakamura	http://en.wikipedia.org/wiki/Shuji_nakamura
Nakamura	I	Shuji_Nakamura	http://en.wikipedia.org/wiki/Shuji_nakamura
graduated	O
from	O
the	O
University	B	University_of_Tokushima	http://en.wikipedia.org/wiki/University_of_tokushima
of	I	University_of_Tokushima	http://en.wikipedia.org/wiki/University_of_tokushima
Tokushima	I	University_of_Tokushima	http://en.wikipedia.org/wiki/University_of_tokushima
in	O
1977	O
with	O
a	O
B	O
.	O
Eng	O
.	O
degree	O
in	O
electronic	O
engineering	O
,	O
and	O
obtained	O
an	O
M	O
.	O
Eng	O
.	O
degree	O
in	O
the	O
same	O
subject	O
two	O
years	O
later	O
,	O
after	O
which	O
he	B	he	http://en.wikipedia.org/wiki/He
joined	O
the	O
Nichia	B	Nichia_Corporation	http://en.wikipedia.org/wiki/Nichia_corporation
Corporation	I	Nichia_Corporation	http://en.wikipedia.org/wiki/Nichia_corporation
,	O
also	O
based	O
in	O
Tokushima	B	Tokushima	http://en.wikipedia.org/wiki/Tokushima
.	O

DOCSTART	sentence-21
One	B	One_of_the_them	http://en.wikipedia.org/wiki/One_of_the_them
of	I	One_of_the_them	http://en.wikipedia.org/wiki/One_of_the_them
the	I	One_of_the_them	http://en.wikipedia.org/wiki/One_of_the_them
them	I	One_of_the_them	http://en.wikipedia.org/wiki/One_of_the_them
was	O
an	O
eminent	O
scholar	B	scholar	http://en.wikipedia.org/wiki/Scholar
at	O
Berkeley	B	Berkeley	http://en.wikipedia.org/wiki/Berkeley
.	O

DOCSTART	sentence-87
Fert	B	Fert	http://en.wikipedia.org/wiki/Fert
graduated	O
in	O
1962	O
from	O
the	O
École	B	École_Normale_Supérieure	http://en.wikipedia.org/wiki/École_normale_supérieure
Normale	I	École_Normale_Supérieure	http://en.wikipedia.org/wiki/École_normale_supérieure
Supérieure	I	École_Normale_Supérieure	http://en.wikipedia.org/wiki/École_normale_supérieure
in	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
.	O
He	B	He	http://en.wikipedia.org/wiki/He
received	O
his	B	his	http://en.wikipedia.org/wiki/His
Ph	O
.	O
D	O
.	O
(	O
doctorat	O
de	O
troisième	O
cycle	O
)	O
in	O
1963	O
and	O
his	B	his	http://en.wikipedia.org/wiki/His
Sc	O
.	O
D	O
.	O
(	O
doctorat	O
des	O
sciences	O
)	O
,	O
both	O
from	O
the	O
Orsay	B	Orsay_Faculty_of_Sciences	http://en.wikipedia.org/wiki/Orsay_faculty_of_sciences
Faculty	I	Orsay_Faculty_of_Sciences	http://en.wikipedia.org/wiki/Orsay_faculty_of_sciences
of	I	Orsay_Faculty_of_Sciences	http://en.wikipedia.org/wiki/Orsay_faculty_of_sciences
Sciences	I	Orsay_Faculty_of_Sciences	http://en.wikipedia.org/wiki/Orsay_faculty_of_sciences
of	O
the	O
University	B	University_of_Paris	http://en.wikipedia.org/wiki/University_of_paris
of	I	University_of_Paris	http://en.wikipedia.org/wiki/University_of_paris
Paris	I	University_of_Paris	http://en.wikipedia.org/wiki/University_of_paris
.	O

DOCSTART	sentence-25
During	O
his	B	his	http://en.wikipedia.org/wiki/His
lifetime	O
,	O
Neruda	B	Neruda	http://en.wikipedia.org/wiki/Neruda
occupied	O
many	O
diplomatic	B	diplomatic_positions	http://en.wikipedia.org/wiki/Diplomatic_positions
positions	I	diplomatic_positions	http://en.wikipedia.org/wiki/Diplomatic_positions
and	O
served	O
a	O
term	O
as	O
a	O
Senator	B	Senator	http://en.wikipedia.org/wiki/Senator
for	O
the	O
Chilean	B	Chilean_Communist_Party	http://en.wikipedia.org/wiki/Chilean_communist_party
Communist	I	Chilean_Communist_Party	http://en.wikipedia.org/wiki/Chilean_communist_party
Party	I	Chilean_Communist_Party	http://en.wikipedia.org/wiki/Chilean_communist_party
.	O
When	O
President	B	President	http://en.wikipedia.org/wiki/President
González	B	González_Videla	http://en.wikipedia.org/wiki/González_videla
Videla	I	González_Videla	http://en.wikipedia.org/wiki/González_videla
outlawed	O
communism	O
in	O
Chile	B	Chile	http://en.wikipedia.org/wiki/Chile
in	O
1948	O
,	O
a	O
warrant	O
was	O
issued	O
for	O
Neruda	B	Neruda	http://en.wikipedia.org/wiki/Neruda
'	O
s	O
arrest	O
.	O
Friends	O
hide	O
him	B	him	http://en.wikipedia.org/wiki/Him
for	O
months	O
in	O
the	O
basement	O
of	O
a	O
house	B	house	http://en.wikipedia.org/wiki/House
in	O
the	O
port	O
city	O
of	O
Valparaíso	B	Valparaíso	http://en.wikipedia.org/wiki/Valparaíso
.	O
Later	O
,	O
Neruda	B	Neruda	http://en.wikipedia.org/wiki/Neruda
escaped	O
through	O
a	O
mountain	B	mountain_pass	http://en.wikipedia.org/wiki/Mountain_pass
pass	I	mountain_pass	http://en.wikipedia.org/wiki/Mountain_pass
near	O
Maihue	B	Maihue_Lake	http://en.wikipedia.org/wiki/Maihue_lake
Lake	I	Maihue_Lake	http://en.wikipedia.org/wiki/Maihue_lake
into	O
Argentina	B	Argentina	http://en.wikipedia.org/wiki/Argentina
.	O

DOCSTART	sentence-8
Nelson	B	Nelson_Mandela	http://en.wikipedia.org/wiki/Nelson_mandela
Mandela	I	Nelson_Mandela	http://en.wikipedia.org/wiki/Nelson_mandela
publicly	O
launched	O
Umkhonto	B	Umkhonto_we_Sizwe	http://en.wikipedia.org/wiki/Umkhonto_we_sizwe
we	I	Umkhonto_we_Sizwe	http://en.wikipedia.org/wiki/Umkhonto_we_sizwe
Sizwe	I	Umkhonto_we_Sizwe	http://en.wikipedia.org/wiki/Umkhonto_we_sizwe
at	O
the	O
All	O
In	O
Conference	O
,	O
where	O
delegates	O
from	O
several	O
movements	O
had	O
convened	O
to	O
discuss	O
cooperation	O
.	O

DOCSTART	sentence-78
Munro	B	Munro	http://en.wikipedia.org/wiki/Munro
began	O
writing	O
as	O
a	O
teenager	O
,	O
publishing	O
her	B	her	http://en.wikipedia.org/wiki/Her
first	O
story	O
,	O
"	O
The	O
Dimensions	O
of	O
a	O
Shadow	O
"	O
,	O
in	O
1950	O
while	O
studying	O
English	O
and	O
journalism	O
at	O
the	O
University	B	University_of_Western_Ontario	http://en.wikipedia.org/wiki/University_of_western_ontario
of	I	University_of_Western_Ontario	http://en.wikipedia.org/wiki/University_of_western_ontario
Western	I	University_of_Western_Ontario	http://en.wikipedia.org/wiki/University_of_western_ontario
Ontario	I	University_of_Western_Ontario	http://en.wikipedia.org/wiki/University_of_western_ontario
.	O

DOCSTART	sentence-7
In	O
1944	O
Lutuli	B	Lutuli	http://en.wikipedia.org/wiki/Lutuli
joined	O
the	O
African	B	African_National_Congress	http://en.wikipedia.org/wiki/African_national_congress
National	I	African_National_Congress	http://en.wikipedia.org/wiki/African_national_congress
Congress	I	African_National_Congress	http://en.wikipedia.org/wiki/African_national_congress
.	O
In	O
1945	O
he	B	he	http://en.wikipedia.org/wiki/He
was	O
elected	O
to	O
the	O
Committee	O
of	O
the	O
KwaZulu	B	KwaZulu_Provincial_Division	http://en.wikipedia.org/wiki/Kwazulu_provincial_division
Provincial	I	KwaZulu_Provincial_Division	http://en.wikipedia.org/wiki/Kwazulu_provincial_division
Division	I	KwaZulu_Provincial_Division	http://en.wikipedia.org/wiki/Kwazulu_provincial_division
of	O
the	O
African	B	African_National_Congress	http://en.wikipedia.org/wiki/African_national_congress
National	I	African_National_Congress	http://en.wikipedia.org/wiki/African_national_congress
Congress	I	African_National_Congress	http://en.wikipedia.org/wiki/African_national_congress
and	O
in	O
1951	O
to	O
the	O
presidency	O
of	O
the	O
Division	B	Division	http://en.wikipedia.org/wiki/Division
.	O

DOCSTART	sentence-3
The	O
man	B	man	http://en.wikipedia.org/wiki/Man
served	O
on	O
various	O
committees	O
and	O
spent	O
time	O
at	O
the	O
Royal	B	Royal_Aircraft_Establishment	http://en.wikipedia.org/wiki/Royal_aircraft_establishment
Aircraft	I	Royal_Aircraft_Establishment	http://en.wikipedia.org/wiki/Royal_aircraft_establishment
Establishment	I	Royal_Aircraft_Establishment	http://en.wikipedia.org/wiki/Royal_aircraft_establishment
in	O
Farnborough	B	Farnborough	http://en.wikipedia.org/wiki/Farnborough
,	O
where	O
he	B	he	http://en.wikipedia.org/wiki/He
made	O
a	O
major	O
contribution	O
to	O
the	O
design	O
of	O
the	O
Mark	O
XIV	O
bomb	O
sight	O
which	O
allowed	O
bombs	O
to	O
be	O
released	O
without	O
a	O
level	O
bombing	O
run	O
beforehand	O
.	O

DOCSTART	sentence-39
William	B	William_Golding	http://en.wikipedia.org/wiki/William_golding
Golding	I	William_Golding	http://en.wikipedia.org/wiki/William_golding
was	O
appointed	O
Knight	B	Knight_Bachelor	http://en.wikipedia.org/wiki/Knight_bachelor
Bachelor	I	Knight_Bachelor	http://en.wikipedia.org/wiki/Knight_bachelor
by	O
the	O
Queen	B	Queen	http://en.wikipedia.org/wiki/Queen
Elizabeth	B	Elizabeth_II	http://en.wikipedia.org/wiki/Elizabeth_ii
II	I	Elizabeth_II	http://en.wikipedia.org/wiki/Elizabeth_ii
in	O
1988	O
.	O

DOCSTART	sentence-61
Michael	B	Michael	http://en.wikipedia.org/wiki/Michael
was	O
born	O
April	O
26	O
,	O
1932	O
,	O
in	O
Blackpool	B	Blackpool,_Lancashire,_England	http://en.wikipedia.org/wiki/Blackpool,_lancashire,_england
,	I	Blackpool,_Lancashire,_England	http://en.wikipedia.org/wiki/Blackpool,_lancashire,_england
Lancashire	I	Blackpool,_Lancashire,_England	http://en.wikipedia.org/wiki/Blackpool,_lancashire,_england
,	I	Blackpool,_Lancashire,_England	http://en.wikipedia.org/wiki/Blackpool,_lancashire,_england
England	I	Blackpool,_Lancashire,_England	http://en.wikipedia.org/wiki/Blackpool,_lancashire,_england
.	O
He	B	He	http://en.wikipedia.org/wiki/He
immigrated	O
to	O
Canada	B	Canada	http://en.wikipedia.org/wiki/Canada
in	O
1956	O
and	O
became	O
a	O
Canadian	B	Canadian	http://en.wikipedia.org/wiki/Canadian
citizen	B	citizen	http://en.wikipedia.org/wiki/Citizen
in	O
1963	O
.	O
Michael	B	Michael	http://en.wikipedia.org/wiki/Michael
married	O
Helen	B	Helen_Wood_Christie	http://en.wikipedia.org/wiki/Helen_wood_christie
Wood	I	Helen_Wood_Christie	http://en.wikipedia.org/wiki/Helen_wood_christie
Christie	I	Helen_Wood_Christie	http://en.wikipedia.org/wiki/Helen_wood_christie
on	O
August	O
6	O
,	O
1960	O
,	O
on	O
Vancouver	B	Vancouver_Island	http://en.wikipedia.org/wiki/Vancouver_island
Island	I	Vancouver_Island	http://en.wikipedia.org/wiki/Vancouver_island
.	O

DOCSTART	sentence-12
Goeppert	B	Goeppert_Mayer	http://en.wikipedia.org/wiki/Goeppert_mayer
Mayer	I	Goeppert_Mayer	http://en.wikipedia.org/wiki/Goeppert_mayer
married	O
Joseph	B	Joseph_Edward_Mayer	http://en.wikipedia.org/wiki/Joseph_edward_mayer
Edward	I	Joseph_Edward_Mayer	http://en.wikipedia.org/wiki/Joseph_edward_mayer
Mayer	I	Joseph_Edward_Mayer	http://en.wikipedia.org/wiki/Joseph_edward_mayer
,	O
and	O
moved	O
to	O
the	O
United	B	United_States	http://en.wikipedia.org/wiki/United_states
States	I	United_States	http://en.wikipedia.org/wiki/United_states
,	O
where	O
Goeppert	B	Goeppert_Mayer	http://en.wikipedia.org/wiki/Goeppert_mayer
Mayer	I	Goeppert_Mayer	http://en.wikipedia.org/wiki/Goeppert_mayer
was	O
an	O
associate	B	associate_professor	http://en.wikipedia.org/wiki/Associate_professor
professor	I	associate_professor	http://en.wikipedia.org/wiki/Associate_professor
at	O
Johns	B	Johns_Hopkins_University	http://en.wikipedia.org/wiki/Johns_hopkins_university
Hopkins	I	Johns_Hopkins_University	http://en.wikipedia.org/wiki/Johns_hopkins_university
University	I	Johns_Hopkins_University	http://en.wikipedia.org/wiki/Johns_hopkins_university
.	O

DOCSTART	sentence-64
Mario	B	Mario_Capecchi	http://en.wikipedia.org/wiki/Mario_capecchi
Capecchi	I	Mario_Capecchi	http://en.wikipedia.org/wiki/Mario_capecchi
was	O
a	O
Fellow	B	Fellow	http://en.wikipedia.org/wiki/Fellow
of	O
the	O
Society	B	Society_of_Fellows	http://en.wikipedia.org/wiki/Society_of_fellows
of	I	Society_of_Fellows	http://en.wikipedia.org/wiki/Society_of_fellows
Fellows	I	Society_of_Fellows	http://en.wikipedia.org/wiki/Society_of_fellows
at	O
Harvard	B	Harvard_University	http://en.wikipedia.org/wiki/Harvard_university
University	I	Harvard_University	http://en.wikipedia.org/wiki/Harvard_university
from	O
1967	O
to	O
1969	O
.	O
In	O
1973	O
Capecchi	B	Capecchi	http://en.wikipedia.org/wiki/Capecchi
joined	O
the	O
faculty	B	faculty	http://en.wikipedia.org/wiki/Faculty
at	O
the	O
University	B	University_of_Utah	http://en.wikipedia.org/wiki/University_of_utah
of	I	University_of_Utah	http://en.wikipedia.org/wiki/University_of_utah
Utah	I	University_of_Utah	http://en.wikipedia.org/wiki/University_of_utah
.	O

DOCSTART	sentence-11
From	O
1936	O
to	O
1938	O
he	B	he	http://en.wikipedia.org/wiki/He
moved	O
as	O
a	O
full	B	full_professor	http://en.wikipedia.org/wiki/Full_professor
professor	I	full_professor	http://en.wikipedia.org/wiki/Full_professor
and	O
director	B	director	http://en.wikipedia.org/wiki/Director
of	O
the	O
Institute	B	Institute_of_Industrial_Chemistry	http://en.wikipedia.org/wiki/Institute_of_industrial_chemistry
of	I	Institute_of_Industrial_Chemistry	http://en.wikipedia.org/wiki/Institute_of_industrial_chemistry
Industrial	I	Institute_of_Industrial_Chemistry	http://en.wikipedia.org/wiki/Institute_of_industrial_chemistry
Chemistry	I	Institute_of_Industrial_Chemistry	http://en.wikipedia.org/wiki/Institute_of_industrial_chemistry
at	O
the	O
Polytechnic	B	Polytechnic_Institute_of_Turin	http://en.wikipedia.org/wiki/Polytechnic_institute_of_turin
Institute	I	Polytechnic_Institute_of_Turin	http://en.wikipedia.org/wiki/Polytechnic_institute_of_turin
of	I	Polytechnic_Institute_of_Turin	http://en.wikipedia.org/wiki/Polytechnic_institute_of_turin
Turin	I	Polytechnic_Institute_of_Turin	http://en.wikipedia.org/wiki/Polytechnic_institute_of_turin
.	O

DOCSTART	sentence-29
Eliot	B	Eliot	http://en.wikipedia.org/wiki/Eliot
attended	O
Milton	B	Milton_Academy	http://en.wikipedia.org/wiki/Milton_academy
Academy	I	Milton_Academy	http://en.wikipedia.org/wiki/Milton_academy
in	O
Massachusetts	B	Massachusetts	http://en.wikipedia.org/wiki/Massachusetts
for	O
a	O
preparatory	O
year	O
,	O
where	O
he	B	he	http://en.wikipedia.org/wiki/He
met	O
Scofield	B	Scofield_Thayer	http://en.wikipedia.org/wiki/Scofield_thayer
Thayer	I	Scofield_Thayer	http://en.wikipedia.org/wiki/Scofield_thayer
.	O

DOCSTART	sentence-51
During	O
the	O
early	O
2007	O
selection	O
process	O
for	O
the	O
Kadima	B	Kadima	http://en.wikipedia.org/wiki/Kadima
candidate	O
for	O
President	B	President	http://en.wikipedia.org/wiki/President
,	O
Prime	B	Prime_Minister	http://en.wikipedia.org/wiki/Prime_minister
Minister	I	Prime_Minister	http://en.wikipedia.org/wiki/Prime_minister
Ehud	B	Ehud_Olmert	http://en.wikipedia.org/wiki/Ehud_olmert
Olmert	I	Ehud_Olmert	http://en.wikipedia.org/wiki/Ehud_olmert
reportedly	O
offered	O
Wiesel	B	Wiesel	http://en.wikipedia.org/wiki/Wiesel
the	O
nomination	O
,	O
but	O
Wiesel	B	Wiesel	http://en.wikipedia.org/wiki/Wiesel
was	O
not	O
very	O
interested	O
.	O

DOCSTART	sentence-35
Nicolaas	B	Nicolaas_Bloembergen	http://en.wikipedia.org/wiki/Nicolaas_bloembergen
Bloembergen	I	Nicolaas_Bloembergen	http://en.wikipedia.org/wiki/Nicolaas_bloembergen
received	O
his	B	his	http://en.wikipedia.org/wiki/His
Ph	O
.	O
D	O
.	O
degree	O
from	O
University	B	University_of_Leiden	http://en.wikipedia.org/wiki/University_of_leiden
of	I	University_of_Leiden	http://en.wikipedia.org/wiki/University_of_leiden
Leiden	I	University_of_Leiden	http://en.wikipedia.org/wiki/University_of_leiden
under	O
Cor	B	Cor_Gorter	http://en.wikipedia.org/wiki/Cor_gorter
Gorter	I	Cor_Gorter	http://en.wikipedia.org/wiki/Cor_gorter
in	O
1948	O
;	O
while	O
pursuing	O
his	B	his	http://en.wikipedia.org/wiki/His
PhD	O
at	O
Harvard	B	Harvard	http://en.wikipedia.org/wiki/Harvard
,	O
Nicolaas	B	Nicolaas_Bloembergen	http://en.wikipedia.org/wiki/Nicolaas_bloembergen
Bloembergen	I	Nicolaas_Bloembergen	http://en.wikipedia.org/wiki/Nicolaas_bloembergen
also	O
worked	O
part	O
-	O
time	O
as	O
a	O
graduate	O
research	B	research_assistant	http://en.wikipedia.org/wiki/Research_assistant
assistant	I	research_assistant	http://en.wikipedia.org/wiki/Research_assistant
for	O
Edward	B	Edward_Mills_Purcell	http://en.wikipedia.org/wiki/Edward_mills_purcell
Mills	I	Edward_Mills_Purcell	http://en.wikipedia.org/wiki/Edward_mills_purcell
Purcell	I	Edward_Mills_Purcell	http://en.wikipedia.org/wiki/Edward_mills_purcell
at	O
the	O
MIT	B	MIT_Radiation_Laboratory	http://en.wikipedia.org/wiki/Mit_radiation_laboratory
Radiation	I	MIT_Radiation_Laboratory	http://en.wikipedia.org/wiki/Mit_radiation_laboratory
Laboratory	I	MIT_Radiation_Laboratory	http://en.wikipedia.org/wiki/Mit_radiation_laboratory
.	O

DOCSTART	sentence-59
Hulse	B	Hulse	http://en.wikipedia.org/wiki/Hulse
was	O
born	O
in	O
New	B	New_York_City	http://en.wikipedia.org/wiki/New_york_city
York	I	New_York_City	http://en.wikipedia.org/wiki/New_york_city
City	I	New_York_City	http://en.wikipedia.org/wiki/New_york_city
and	O
attended	O
Bronx	B	Bronx_High_School_of_Science	http://en.wikipedia.org/wiki/Bronx_high_school_of_science
High	I	Bronx_High_School_of_Science	http://en.wikipedia.org/wiki/Bronx_high_school_of_science
School	I	Bronx_High_School_of_Science	http://en.wikipedia.org/wiki/Bronx_high_school_of_science
of	I	Bronx_High_School_of_Science	http://en.wikipedia.org/wiki/Bronx_high_school_of_science
Science	I	Bronx_High_School_of_Science	http://en.wikipedia.org/wiki/Bronx_high_school_of_science
and	O
the	O
Cooper	B	Cooper_Union	http://en.wikipedia.org/wiki/Cooper_union
Union	I	Cooper_Union	http://en.wikipedia.org/wiki/Cooper_union
before	O
moving	O
to	O
University	B	University_of_Massachusetts_Amherst	http://en.wikipedia.org/wiki/University_of_massachusetts_amherst
of	I	University_of_Massachusetts_Amherst	http://en.wikipedia.org/wiki/University_of_massachusetts_amherst
Massachusetts	I	University_of_Massachusetts_Amherst	http://en.wikipedia.org/wiki/University_of_massachusetts_amherst
Amherst	I	University_of_Massachusetts_Amherst	http://en.wikipedia.org/wiki/University_of_massachusetts_amherst
.	O

DOCSTART	sentence-38
William	B	William_Golding	http://en.wikipedia.org/wiki/William_golding
Golding	I	William_Golding	http://en.wikipedia.org/wiki/William_golding
was	O
born	O
in	O
Newquay	B	Newquay	http://en.wikipedia.org/wiki/Newquay
,	O
Cornwall	B	Cornwall	http://en.wikipedia.org/wiki/Cornwall
where	O
he	B	he	http://en.wikipedia.org/wiki/He
spent	O
many	O
childhood	O
holidays	O
.	O
He	B	He	http://en.wikipedia.org/wiki/He
grew	O
up	O
in	O
Marlborough	B	Marlborough	http://en.wikipedia.org/wiki/Marlborough
,	O
Wiltshire	B	Wiltshire	http://en.wikipedia.org/wiki/Wiltshire
,	O
where	O
his	B	his	http://en.wikipedia.org/wiki/His
father	B	father	http://en.wikipedia.org/wiki/Father
was	O
a	O
science	B	science_master	http://en.wikipedia.org/wiki/Science_master
master	I	science_master	http://en.wikipedia.org/wiki/Science_master
at	O
Marlborough	B	Marlborough_Grammar_School	http://en.wikipedia.org/wiki/Marlborough_grammar_school
Grammar	I	Marlborough_Grammar_School	http://en.wikipedia.org/wiki/Marlborough_grammar_school
School	I	Marlborough_Grammar_School	http://en.wikipedia.org/wiki/Marlborough_grammar_school
.	O

DOCSTART	sentence-10
Giulio	B	Giulio_Natta	http://en.wikipedia.org/wiki/Giulio_natta
Natta	I	Giulio_Natta	http://en.wikipedia.org/wiki/Giulio_natta
was	O
born	O
in	O
Imperia	B	Imperia	http://en.wikipedia.org/wiki/Imperia
,	O
Italy	B	Italy	http://en.wikipedia.org/wiki/Italy
.	O
He	B	He	http://en.wikipedia.org/wiki/He
earned	O
his	B	his	http://en.wikipedia.org/wiki/His
degree	O
in	O
chemical	O
engineering	O
from	O
the	O
Politecnico	B	Politecnico_di_Milano	http://en.wikipedia.org/wiki/Politecnico_di_milano
di	I	Politecnico_di_Milano	http://en.wikipedia.org/wiki/Politecnico_di_milano
Milano	I	Politecnico_di_Milano	http://en.wikipedia.org/wiki/Politecnico_di_milano
university	O
in	O
Milan	B	Milan	http://en.wikipedia.org/wiki/Milan
in	O
1924	O
.	O
Natta	B	Natta	http://en.wikipedia.org/wiki/Natta
won	O
a	O
Nobel	O
Prize	O
in	O
Chemistry	O
in	O
1963	O
with	O
Karl	B	Karl_Ziegler	http://en.wikipedia.org/wiki/Karl_ziegler
Ziegler	I	Karl_Ziegler	http://en.wikipedia.org/wiki/Karl_ziegler
for	O
work	O
on	O
high	O
polymers	O
.	O

DOCSTART	sentence-83
In	O
recent	O
years	O
Elizabeth	B	Elizabeth_Blackburn	http://en.wikipedia.org/wiki/Elizabeth_blackburn
Blackburn	I	Elizabeth_Blackburn	http://en.wikipedia.org/wiki/Elizabeth_blackburn
and	O
her	B	her	http://en.wikipedia.org/wiki/Her
colleagues	O
have	O
been	O
investigating	O
the	O
effect	O
of	O
stress	O
on	O
telomerase	O
and	O
telomeres	O
with	O
particular	O
emphasis	O
on	O
mindfulness	O
meditation	O
.	O
She	B	She	http://en.wikipedia.org/wiki/She
appeared	O
in	O
the	O
1995	O
science	O
documentary	O
Death	O
by	O
Design	O
/	O
The	O
Life	O
and	O
Times	O
of	O
Life	O
and	O
Times	O
in	O
the	O
US	B	US	http://en.wikipedia.org/wiki/Us
.	O

DOCSTART	sentence-27
In	O
June	O
1968	O
,	O
when	O
Quasimodo	B	Quasimodo	http://en.wikipedia.org/wiki/Quasimodo
was	O
in	O
Amalfi	B	Amalfi	http://en.wikipedia.org/wiki/Amalfi
for	O
a	O
discourse	O
and	O
he	B	he	http://en.wikipedia.org/wiki/He
was	O
struck	O
by	O
a	O
cerebral	O
hemorrhage	O
.	O
The	O
poet	B	poet	http://en.wikipedia.org/wiki/Poet
died	O
a	O
few	O
days	O
later	O
in	O
the	O
hospital	B	hospital	http://en.wikipedia.org/wiki/Hospital
in	O
Naples	B	Naples	http://en.wikipedia.org/wiki/Naples
.	O

DOCSTART	sentence-67
After	O
the	O
war	O
Frank	B	Frank	http://en.wikipedia.org/wiki/Frank
returned	O
to	O
the	O
University	B	University_of_Bologna	http://en.wikipedia.org/wiki/University_of_bologna
of	I	University_of_Bologna	http://en.wikipedia.org/wiki/University_of_bologna
Bologna	I	University_of_Bologna	http://en.wikipedia.org/wiki/University_of_bologna
,	O
also	O
taking	O
up	O
architectural	O
studies	O
at	O
the	O
local	O
faculty	B	faculty_of_engineering	http://en.wikipedia.org/wiki/Faculty_of_engineering
of	I	faculty_of_engineering	http://en.wikipedia.org/wiki/Faculty_of_engineering
engineering	I	faculty_of_engineering	http://en.wikipedia.org/wiki/Faculty_of_engineering
.	O

DOCSTART	sentence-44
After	O
graduating	O
in	O
1936	O
,	O
she	B	she	http://en.wikipedia.org/wiki/She
went	O
to	O
work	O
as	O
Giuseppe	B	Giuseppe_Levi	http://en.wikipedia.org/wiki/Giuseppe_levi
Levi	I	Giuseppe_Levi	http://en.wikipedia.org/wiki/Giuseppe_levi
'	O
s	O
assistant	B	assistant	http://en.wikipedia.org/wiki/Assistant
,	O
but	O
her	B	her	http://en.wikipedia.org/wiki/Her
academic	O
career	O
was	O
cut	O
short	O
by	O
Benito	B	Benito_Mussolini	http://en.wikipedia.org/wiki/Benito_mussolini
Mussolini	I	Benito_Mussolini	http://en.wikipedia.org/wiki/Benito_mussolini
.	O

DOCSTART	sentence-49
In	O
1940	O
,	O
Romania	B	Romania	http://en.wikipedia.org/wiki/Romania
lost	O
the	O
town	O
of	O
Sighet	B	Sighet	http://en.wikipedia.org/wiki/Sighet
to	O
Hungary	B	Hungary	http://en.wikipedia.org/wiki/Hungary
following	O
the	O
Second	O
Vienna	O
Award	O
.	O
In	O
1944	O
,	O
Wiesel	B	Wiesel	http://en.wikipedia.org/wiki/Wiesel
,	O
his	B	his	http://en.wikipedia.org/wiki/His
family	B	family	http://en.wikipedia.org/wiki/Family
,	O
and	O
the	O
rest	O
of	O
the	O
town	O
were	O
placed	O
in	O
one	O
of	O
the	O
two	O
ghettos	B	ghettos	http://en.wikipedia.org/wiki/Ghettos
in	O
Sighet	B	Sighet	http://en.wikipedia.org/wiki/Sighet
.	O
Wiesel	B	Wiesel	http://en.wikipedia.org/wiki/Wiesel
and	O
his	B	his	http://en.wikipedia.org/wiki/His
family	B	family	http://en.wikipedia.org/wiki/Family
lived	O
in	O
the	O
larger	O
of	O
the	O
two	O
,	O
on	O
Serpent	B	Serpent_Street	http://en.wikipedia.org/wiki/Serpent_street
Street	I	Serpent_Street	http://en.wikipedia.org/wiki/Serpent_street
.	O

DOCSTART	sentence-9
In	O
1966	O
,	O
Albert	B	Albert_Lutuli	http://en.wikipedia.org/wiki/Albert_lutuli
Lutuli	I	Albert_Lutuli	http://en.wikipedia.org/wiki/Albert_lutuli
was	O
visited	O
by	O
United	B	United_States	http://en.wikipedia.org/wiki/United_states
States	I	United_States	http://en.wikipedia.org/wiki/United_states
Senator	B	Senator	http://en.wikipedia.org/wiki/Senator
Robert	B	Robert_F._Kennedy	http://en.wikipedia.org/wiki/Robert_f._kennedy
F	I	Robert_F._Kennedy	http://en.wikipedia.org/wiki/Robert_f._kennedy
.	I	Robert_F._Kennedy	http://en.wikipedia.org/wiki/Robert_f._kennedy
Kennedy	I	Robert_F._Kennedy	http://en.wikipedia.org/wiki/Robert_f._kennedy
,	O
who	O
was	O
visiting	O
South	B	South_Africa	http://en.wikipedia.org/wiki/South_africa
Africa	I	South_Africa	http://en.wikipedia.org/wiki/South_africa
